사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
202309,경인선,부개,2219,8,10633,1579,17307,3528,40062,5892,32249,10284,20337,6660,14820,6402,13676,7995,13984,9367,12692,9717,10572,10757,10409,13756,12237,18109,11283,22511,10944,27287,6553,26359,4735,16008,3978,14087,2545,13218,1397,9004,130,1755,0,0,0,0,0,0,20231003
202309,경인선,부천,3625,30,36842,4124,42010,11663,97584,18329,93605,45905,60888,44819,47923,41125,47892,43193,51058,48559,48567,51798,47301,49705,51641,54062,58827,63286,58268,84275,55662,106260,37191,90849,31729,56399,28842,47034,23728,41053,10499,27868,371,3189,0,0,0,0,0,0,20231003
202309,경인선,부평,8438,86,21255,5215,35211,11716,77384,18869,72303,31822,45786,37793,38881,36074,40076,41298,43921,47653,43848,51984,43976,52763,48747,55167,54052,68713,58546,83462,53897,110740,40959,91477,37781,55686,36457,44639,30530,37954,16052,23179,2190,6259,1,4,0,0,0,0,20231003
202309,경인선,소사,1369,29,13732,3163,13836,5477,28202,7703,24742,11959,17331,10931,14057,9684,12391,9495,13223,10660,12361,10232,11125,10574,12184,11834,14106,15199,13958,19087,11701,22908,7194,20948,5197,13720,4333,12648,3082,11041,1288,8409,71,1158,0,0,0,0,0,0,20231003
202309,경인선,송내,1830,12,16999,7708,39822,15990,100995,30771,84356,71123,51424,37539,37275,23098,36180,21890,36382,25118,32407,27361,29086,27841,33345,31832,36844,42866,46511,58740,68284,84963,29139,77962,22325,47564,18662,38965,14396,37611,6435,22644,350,2945,0,0,0,0,0,0,20231003
202309,경인선,역곡,1222,14,27943,2851,44668,9034,111609,14431,104294,35387,62739,37860,43159,24849,37582,29021,39272,29794,37153,30924,32802,32728,35195,36854,40597,52951,42363,71286,38211,102987,23068,87015,18522,50076,16100,47800,14127,41531,6267,27618,185,1872,0,0,0,0,0,0,20231003
202309,경인선,오류동,679,8,12628,1641,20014,5109,47852,5507,44863,10384,29000,9407,21637,8045,19254,9204,18316,11881,16399,12541,14251,13627,14587,17333,15551,22110,14787,26796,12865,39559,8364,34683,6067,22783,5436,20498,3909,17341,1599,12007,30,1069,0,0,0,0,0,0,20231003
202309,경인선,온수(성공회대입구),320,4,5341,1266,8848,3631,21524,8600,18840,12346,13538,8124,10192,6360,10758,6936,11754,7271,10157,7349,9762,7855,10913,9082,14801,11267,12005,13994,9791,19649,4987,16697,4040,10445,4221,9591,3081,8340,1496,5425,79,692,0,0,0,0,0,0,20231003
202309,경인선,인천,390,4,1354,1008,3206,3101,5806,5944,4876,8615,3619,6102,4147,7262,4742,10171,6800,10653,8412,8865,10381,8580,11990,7453,15357,6366,15152,5841,13895,4654,8216,3350,6225,2491,5339,2199,2171,1754,658,1255,6,914,1,4,0,0,0,0,20231003
202309,경인선,제물포,923,3,7379,2302,16300,6254,35802,13836,31143,33042,18470,16811,15021,10673,15184,8772,16121,11882,15404,12446,13909,11678,19460,12392,25015,16290,21942,21015,22092,28078,10249,26440,7674,16405,6268,14849,4311,13881,1564,9367,65,3181,0,0,0,0,0,0,20231003
202309,경인선,주안,1039,28,14191,4178,29066,8346,59563,18546,54929,28187,35262,24685,28011,19615,28230,19519,32210,21976,29356,20138,26339,22872,31106,22992,33128,33029,39279,39136,36519,53767,22526,54722,19510,33448,18096,29777,14406,25148,7060,19725,609,4469,0,0,0,0,0,0,20231003
202309,경인선,중동,1075,14,10977,1445,18807,3359,41047,5680,32206,10920,20149,8407,14962,7933,13884,9309,14662,9656,13008,11107,11709,10967,11241,13445,12240,17261,12691,23273,11193,29178,6819,26735,5260,16606,4380,14406,2783,12880,1282,8970,72,1440,0,0,0,0,0,0,20231003
202309,경춘선,가평,0,0,807,260,1568,1357,3595,2926,4044,6340,3198,4707,3714,4827,4758,6030,3799,6388,3742,4660,4402,5085,5020,4664,5945,3275,6869,4049,5644,3412,3170,3528,2571,2279,2155,1654,1456,1387,324,1100,14,373,0,0,0,0,0,0,20231003
202309,경춘선,갈매,16,1,2124,672,4693,1766,17028,3232,10734,6043,7106,2960,4593,3179,3350,2066,4327,2404,3386,2882,3081,2368,3504,4135,4621,4542,4701,6092,4927,10159,2405,8388,2078,4832,2514,3692,1564,2950,687,1938,11,696,0,0,0,0,0,0,20231003
202309,경춘선,강촌,3,0,187,19,262,127,446,400,616,1694,722,1872,891,2016,1163,2049,1148,1180,1211,1055,1514,1107,2097,758,2433,1042,2088,735,1088,736,618,608,382,381,254,417,117,387,64,209,6,35,0,0,0,0,0,0,20231003
202309,경춘선,굴봉산,1,0,54,6,71,126,173,247,271,386,175,349,218,699,411,458,287,236,333,271,493,304,479,236,520,256,358,155,213,169,144,136,103,125,44,69,13,53,7,46,0,25,0,0,0,0,0,0,20231003
202309,경춘선,금곡,37,0,1834,381,2441,1324,4615,2197,4599,5426,3293,2046,2519,1837,2659,1516,2400,2031,2414,1446,2081,2345,2454,2138,2636,2393,3220,3385,3483,3929,1359,3755,933,1679,621,1747,448,1545,211,1169,28,241,0,0,0,0,0,0,20231003
202309,경춘선,김유정,7,0,116,29,203,168,605,612,564,877,464,867,487,1476,596,1480,710,1684,984,1152,1243,923,1460,829,1511,749,1268,694,1030,658,540,388,286,369,157,241,66,220,33,101,11,54,0,0,0,0,0,0,20231003
202309,경춘선,남춘천,585,2,1666,28,3403,897,4670,2930,5379,5278,5361,5979,5774,4629,5744,7929,5981,7530,7456,6572,7732,4281,8035,5841,7941,5414,6943,6118,5628,6359,4412,9507,3220,4253,2901,3555,1777,4797,660,2473,7,2121,0,0,0,0,0,0,20231003
202309,경춘선,대성리,0,0,1642,104,3120,516,1688,979,1580,1450,1971,852,2811,1178,2364,1280,1223,1189,1256,2274,1192,4494,1354,2551,1661,2547,1609,2239,1349,1823,692,1263,363,794,340,405,159,373,81,293,5,19,0,0,0,0,0,0,20231003
202309,경춘선,마석,15,0,1620,470,8636,2997,14456,5593,13321,7128,10333,5400,7967,4090,6607,4738,6838,4867,5858,5973,5695,6039,5909,7006,6732,6780,6823,10456,6758,10164,3623,13117,2711,6875,1995,5088,1581,4567,680,2125,28,798,0,0,0,0,0,0,20231003
202309,경춘선,백양리,0,0,15,43,42,299,61,435,155,172,137,141,384,304,380,252,230,199,207,277,241,252,321,222,219,144,371,85,264,91,81,46,50,34,50,40,21,37,13,26,2,5,0,0,0,0,0,0,20231003
202309,경춘선,별내,24,0,1535,1168,3754,3283,13037,4708,9898,7212,6308,4416,4457,3598,3755,2954,4276,2960,3776,3695,3978,3019,4839,4347,6134,5177,6533,7280,6417,9401,3548,8413,2671,4612,2259,2997,1996,3390,914,1727,30,456,0,0,0,0,0,0,20231003
202309,경춘선,사릉,32,1,1884,896,4085,1643,10197,5168,8227,4857,5100,2633,3786,2234,3347,2108,3445,2223,3018,1735,2474,2713,2974,2590,2942,3643,4605,5605,4856,6777,2044,8116,1446,3501,1040,2789,646,2738,247,2034,14,445,0,0,0,0,0,0,20231003
202309,경춘선,상천,5,0,224,114,254,365,683,512,696,1110,583,1081,641,1061,787,847,806,677,907,432,1185,626,1071,564,1052,564,920,611,549,424,208,485,126,258,139,261,32,188,12,124,0,42,0,0,0,0,0,0,20231003
202309,경춘선,신내,27,1,1151,676,3210,4049,8220,5452,7151,7729,3847,2482,2966,1866,2815,1887,2807,1908,2689,2476,2471,2072,3272,3531,5175,2941,4697,4700,6274,5229,2655,4456,1465,2371,1160,2188,1094,2208,550,1459,50,570,0,0,0,0,0,0,20231003
202309,경춘선,천마산,9,0,1110,210,3213,724,7605,1650,6140,2007,4607,1615,3650,1253,2708,1703,2744,2146,2109,1918,2124,2292,1904,2905,1989,2741,1786,4434,2126,4962,1008,4485,667,2994,545,2299,320,1858,144,1148,5,241,0,0,0,0,0,0,20231003
202309,경춘선,청평,4,1,1222,180,2264,1161,4205,2176,5654,4481,3849,3261,3719,3674,4232,2891,3731,3683,3577,2931,3944,3765,4118,3721,4096,4291,4800,5369,3534,4635,2078,3562,1222,2656,871,1696,561,1538,149,1213,3,317,0,0,0,0,0,0,20231003
202309,경춘선,춘천,302,0,613,11,1483,458,1881,1490,2592,4353,2652,5694,2619,3979,2673,4579,3218,4047,4331,3949,5175,2626,6516,3179,7482,2441,6326,2614,4835,2489,2879,3288,1937,1435,1301,1576,665,1280,174,1481,2,791,0,0,0,0,0,0,20231003
202309,경춘선,퇴계원,21,0,3188,657,6226,1773,18728,3779,12815,5121,9237,2879,6123,3378,5358,2935,5950,3433,4887,3436,3700,3833,4238,4464,4038,5816,4786,9948,5660,10683,2689,11781,2138,6362,1507,4454,1206,5207,475,2889,34,877,0,0,0,0,0,0,20231003
202309,경춘선,평내호평,687,9,6057,704,13841,1852,28922,4664,22168,10012,12908,6401,10503,5316,9480,5581,8824,7458,8188,6890,6865,8825,7449,9060,7902,11254,8284,19577,8297,19756,5387,22853,4367,10561,3899,8243,3600,7639,1550,5566,47,2393,0,0,0,0,0,0,20231003
202309,공항철도 1호선,검암,1166,6,8747,447,16053,2529,36040,7795,26178,14936,12984,5559,9526,4101,9434,3955,8994,4939,7799,5473,6910,6167,7086,7470,8446,10781,9391,15505,11965,27128,4845,25665,3988,15276,3319,13350,2365,12677,1044,10025,151,4706,0,0,0,0,0,0,20231003
202309,공항철도 1호선,계양,47,0,13083,860,34768,3429,70905,4970,55342,7993,34652,6831,22167,5184,18882,6006,17854,6752,14223,9707,12116,12018,12413,15605,14012,21742,13932,30161,10509,54845,6945,50012,4754,29942,3838,28203,2490,25098,1260,16164,215,4834,0,0,0,0,0,0,20231003
202309,공항철도 1호선,공덕,80,1,2023,129,2658,1783,6142,4167,6411,10841,3916,5787,3332,3716,3436,4106,3285,4301,3476,4684,3321,4279,3717,5032,4493,6100,6646,8592,9509,12031,4249,8423,3648,5309,3331,5371,3013,5368,1416,3602,86,1654,0,0,0,0,0,0,20231003
202309,공항철도 1호선,공항화물청사,3,0,627,926,1403,7395,1916,11770,2302,20318,1888,3439,796,2077,777,2877,1230,2838,1386,1478,2309,1024,3359,912,5197,1415,10860,1661,14790,1101,3578,1458,2239,1722,2781,974,2796,357,739,200,13,57,0,0,0,0,0,0,20231003
202309,공항철도 1호선,김포공항,19,2,1885,2148,3411,11665,7397,19178,14042,17333,16655,10417,18740,9940,21018,9911,16932,11335,19175,11253,20753,10717,22978,10001,17725,10859,23450,12416,27658,10477,19305,5416,16377,2707,19921,1501,17592,1463,5852,947,180,730,0,15,0,0,0,0,20231003
202309,공항철도 1호선,디지털미디어시티,165,4,3961,1146,8565,8084,20618,30084,21787,84828,13089,38670,9620,15348,10299,12198,11913,12683,12963,13489,13364,10918,15623,11329,21714,12866,48145,18905,77430,26562,31723,18528,20390,10842,19170,9317,13208,8916,6213,5626,816,2624,0,0,0,0,0,0,20231003
202309,공항철도 1호선,마곡나루(서울식물원),10,0,2573,1297,5134,16796,14288,29607,15858,61348,8482,27015,5520,9806,6634,6579,7569,7953,7736,11161,7692,7916,12477,6705,24388,8688,57267,13542,46424,20127,18421,12033,12001,7607,12332,6894,13346,6883,2643,4317,478,2628,0,0,0,0,0,0,20231003
202309,공항철도 1호선,서울역,307,3,3214,1864,4417,15213,11958,22346,15767,31069,16293,28368,16312,21321,19916,22160,25880,24033,28323,22558,21651,18914,28986,20904,31010,20967,34897,23389,37054,23272,28349,20506,22246,13573,23177,11926,17891,9669,10477,4620,108,2966,0,0,0,0,0,0,20231003
202309,공항철도 1호선,영종,30,0,3401,193,10776,2199,16510,3121,12377,3832,8929,3078,7926,3039,7556,4146,6689,4138,5680,4063,5206,5571,5542,7650,6529,7960,6369,9287,4641,14586,3335,13641,2658,8708,2406,8649,1592,7727,720,6858,117,2419,0,0,0,0,0,0,20231003
202309,공항철도 1호선,운서,137,2,15139,807,20711,8070,29718,13113,26604,12795,14045,10827,13641,6579,15901,7243,15509,8737,12129,9450,11427,11911,12321,13425,15360,15634,17330,20981,13721,31365,8371,24836,7296,21624,6860,19774,5784,19554,2477,15181,310,5235,0,0,0,0,0,0,20231003
202309,공항철도 1호선,인천공항1터미널,0,0,8334,9454,12191,18083,17271,33287,16841,34169,14500,25881,15611,22874,17279,26631,21488,30924,24299,22719,27368,23889,30426,21460,28788,22666,30316,24603,33643,17295,24767,15752,20590,10166,23411,9361,24150,7068,9954,7259,113,4976,0,0,0,0,0,0,20231003
202309,공항철도 1호선,인천공항2터미널,0,0,5046,5580,5084,11309,7340,18750,8951,17742,8750,8336,4500,9320,5477,13032,7512,14088,10651,10462,12524,10667,15370,9917,16217,10463,20266,11262,21187,6253,11537,3060,10503,2660,12359,1872,7657,1165,1455,1304,3,1680,0,0,0,0,0,0,20231003
202309,공항철도 1호선,청라국제도시,127,0,6448,242,17038,4122,31767,7778,20899,17932,11958,6095,9342,3870,9881,4188,9142,4688,8084,5784,7511,6535,8302,7221,11082,9972,14520,14968,18119,22653,6215,22483,4306,14278,3176,13475,2995,13725,1089,8583,173,3733,0,0,0,0,0,0,20231003
202309,공항철도 1호선,홍대입구,242,17,5605,415,6135,3542,10739,10364,14136,24969,11952,26567,12282,22884,13890,24580,15404,28273,17477,30310,19984,25822,23979,26921,29627,28957,36178,33603,40238,40216,33051,27724,31981,15562,35514,12638,33048,12056,15641,8585,1287,2520,0,0,0,0,0,0,20231003
202309,과천선,경마공원,1,0,348,423,1086,2568,2325,3997,2716,12726,2436,34124,2712,37674,3216,21372,4294,18054,4999,15980,7143,10663,11812,6229,20351,3887,34091,2480,65026,2414,9463,1874,2296,1248,735,1111,355,963,167,627,52,135,0,0,0,0,0,0,20231003
202309,과천선,과천,3,0,2687,377,10410,2072,26772,5372,24447,9978,16206,5377,12335,4933,10939,5142,11140,6183,10464,6727,8994,7893,9611,9425,9695,11566,9334,15008,8864,20905,4759,17883,3281,11144,2308,11332,1767,11230,651,6508,80,1404,0,0,0,0,0,0,20231003
202309,과천선,대공원,6,0,127,484,467,4426,1007,5161,1179,14530,1877,25931,2445,23599,4234,14130,9119,12287,9795,12733,12287,12194,15603,9116,17936,6398,17176,4474,15745,3186,6660,1476,6764,735,11206,663,12624,648,609,231,19,41,0,0,0,0,0,0,20231003
202309,과천선,범계,106,3,8288,3747,33956,14076,88827,24009,72410,55933,42349,42488,33886,30695,32912,28341,36806,30140,35286,36591,33945,34965,38236,40211,44767,47021,49686,65230,55822,93104,35192,75193,37008,38737,28387,33533,24977,30494,10045,17487,934,5822,0,0,0,0,0,0,20231003
202309,과천선,선바위,0,0,733,1250,5833,9548,16539,18872,18150,25767,14571,14933,11263,7824,10330,7430,11126,7944,10858,8041,11372,7574,12150,8157,17044,10232,23943,12121,28874,15067,13704,11863,8858,8901,6769,7944,3666,7445,1321,4230,129,852,1,1,0,0,0,0,20231003
202309,과천선,인덕원,78,0,8147,4704,28337,17243,75197,38106,65773,93283,44654,37451,34216,21221,30498,20610,32164,21364,31267,24585,28634,24980,32910,29292,41064,36644,57415,49875,73924,76776,29702,63445,22990,35890,21678,34049,14529,33133,5508,20562,590,5701,0,0,0,0,0,0,20231003
202309,과천선,정부과천청사,9,1,2050,1038,7777,13446,22214,26248,19456,73841,14313,17475,11680,10928,12111,10383,13023,10826,14031,11613,14011,11757,16454,12290,23838,14005,33062,18731,50304,23119,14537,19477,11863,10727,11097,9884,6533,8659,2107,5141,145,1256,0,0,0,0,0,0,20231003
202309,과천선,평촌,46,2,4216,3510,21298,11427,57990,32293,45088,81119,25687,29271,20413,15566,18815,12889,19829,15088,18511,18073,18581,16580,22481,18110,26958,22313,44026,29653,57480,43938,22746,39174,17082,22029,15557,18634,11722,17190,4151,9929,439,3494,0,0,0,0,0,0,20231003
202309,분당선,가천대,41,1,4632,737,7137,3664,18266,7275,24232,42720,15766,35917,12098,28469,13593,13458,19634,25493,16834,17011,23363,14718,27982,12837,33884,13921,37349,18675,22376,23519,13491,19405,9483,14786,8961,15033,9060,15443,5395,10988,168,1296,0,0,0,0,0,0,20231003
202309,분당선,강남구청,7,0,1241,860,2775,6182,7213,15622,10113,50630,8358,40679,8054,19866,9110,14423,10668,14159,12123,15287,13523,13766,15242,12927,19456,14608,28371,17456,45060,20338,23254,12591,13398,6967,12369,5972,8611,5443,2803,3299,92,639,0,0,0,0,0,0,20231003
202309,분당선,개포동,5,0,1022,612,4487,2955,13202,6571,14411,9845,9378,8360,7555,6402,6545,5339,8715,6886,6854,7898,6869,7223,7222,8106,11068,8735,9531,11353,8778,13703,5686,11661,4784,7023,4603,6516,4110,6305,1491,3686,59,202,0,0,0,0,0,0,20231003
202309,분당선,구룡,1,0,491,1572,1527,12479,4353,10217,6067,5838,5360,3037,4274,2295,3650,1742,3891,2215,3295,2632,3315,2700,5384,3050,13601,3187,8162,3868,5096,4596,3095,3748,1802,2455,2130,2299,780,2194,250,1506,14,81,0,0,0,0,0,0,20231003
202309,분당선,구성,147,0,2518,422,8304,2385,21440,4767,20875,6666,13036,3672,9051,3391,7564,4047,6505,4506,6035,5108,5602,5410,5857,7454,6456,8773,7246,14199,6046,19130,3515,16938,2331,10771,2075,8276,1463,9266,591,5477,9,469,0,0,0,0,0,0,20231003
202309,분당선,기흥,303,23,5759,808,15002,4758,38173,12904,37146,27207,19991,11413,14296,10214,13862,11129,13812,9993,13430,12165,13552,10967,13911,12963,16960,15946,21897,22539,23149,33420,13214,28715,9363,17471,8365,14318,6349,14388,2380,8807,47,1196,0,0,0,0,0,0,20231003
202309,분당선,대모산입구,16,0,2585,702,7056,2715,23968,6170,24316,10975,13897,6284,9610,4723,8717,5305,9248,5988,7837,7026,6843,6446,7317,9189,9430,10423,10309,13433,9786,17136,5195,14972,3369,9310,2800,8756,1869,8810,661,4822,18,423,0,0,0,0,0,0,20231003
202309,분당선,도곡,84,1,1550,1342,4273,8219,10390,15865,14957,23952,11721,18411,10248,9235,10120,9201,11241,8755,11716,10088,12435,9750,15185,10373,18774,11623,22027,12996,23357,14975,12034,12260,8700,8125,6627,6924,4847,6310,1272,3618,62,422,0,0,0,0,0,0,20231003
202309,분당선,망포,64,0,5976,3066,22204,9145,56558,23446,51710,39434,25533,17338,17091,9713,15917,9823,16790,12356,14917,13030,14072,12493,16665,16744,20617,22257,32680,32001,40843,47355,21640,44046,15681,27871,13076,20837,10587,19423,3783,13157,117,1218,0,0,0,0,0,0,20231003
202309,분당선,매교,361,3,4423,532,9839,1824,20891,4938,20122,13298,9661,4799,6327,3753,5415,4408,5849,5224,5115,5147,5041,5472,5882,6378,8510,8321,9708,13558,7096,18239,4320,13771,3677,8800,3316,7452,2399,6710,763,4307,39,566,0,0,0,0,0,0,20231003
202309,분당선,매탄권선,39,0,3800,752,10155,2929,22362,5120,20956,12753,11573,5072,7604,3394,7051,3412,7325,4445,6187,5066,5381,4672,6168,6344,8427,8866,9633,12736,8742,20684,5214,14296,3577,10242,3365,7967,2449,8203,784,5297,35,614,0,0,0,0,0,0,20231003
202309,분당선,모란,314,8,14425,3228,22124,11000,51582,23570,63321,35879,46672,31307,34272,28881,31703,30812,35263,32456,33708,32894,32007,34084,33830,40042,38104,42797,40589,46972,39130,60208,23398,45225,16891,32692,14463,29115,12594,24455,5993,14868,309,1851,0,0,0,0,0,0,20231003
202309,분당선,미금,588,5,3595,663,11580,11283,25900,20375,29353,42123,23004,33480,22340,21036,23614,21093,23557,21613,23447,23678,24061,22732,28727,23619,29039,26739,34244,31075,35051,37992,19343,29532,15877,19596,16053,17006,11675,15603,3830,9142,171,2132,0,0,0,0,0,0,20231003
202309,분당선,보정,72,0,1108,127,3359,1502,9209,2917,10151,6794,6789,2230,4960,1617,4287,1932,3571,2174,3413,2555,3067,2865,3786,3932,4679,4407,5065,5923,3924,6321,1816,5986,1452,3909,1281,3579,940,3895,381,2318,3,178,0,0,0,0,0,0,20231003
202309,분당선,복정,0,0,0,0,0,0,0,0,2,0,4,0,3,0,1,0,0,0,1,0,3,0,1,0,1,0,2,0,8,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20231003
202309,분당선,상갈,44,1,3046,666,9184,2707,20374,6529,21832,9671,12590,5601,9344,4678,8199,4875,7427,5026,6581,6930,6054,6314,6948,7662,7803,10562,10450,12920,10404,17787,6062,14084,4147,10516,3697,9515,2025,8616,748,5256,9,679,0,0,0,0,0,0,20231003
202309,분당선,서울숲,125,2,2455,627,4684,5658,12211,22184,20528,43562,14189,34571,9087,22356,9770,19897,12408,20117,14612,21032,16812,21338,21182,21950,27732,21618,41676,23818,49833,28291,31074,17923,21170,9537,20824,7687,11535,6969,3506,3489,122,824,0,0,0,0,0,0,20231003
202309,분당선,서현,225,8,4904,2764,12492,11648,34917,32520,38985,81793,29002,65981,25908,38162,27607,30682,30344,31939,31231,34452,33379,35114,40684,33710,44230,39650,59859,47594,81286,57017,43896,42997,41896,25360,32869,20415,24488,17644,9332,9494,504,1649,0,0,0,0,0,0,20231003
202309,분당선,선릉,41,2,1096,1404,2379,10820,5219,42595,6903,124463,6271,84825,7099,39022,8748,24720,10997,21741,12452,22998,14291,18197,19081,16045,26003,17958,46436,21727,71664,24688,31589,14030,19978,7317,18144,6241,16012,5502,4365,3453,205,634,0,0,0,0,0,0,20231003
202309,분당선,선정릉,14,0,906,988,2174,5145,4894,12829,7352,48059,6351,36457,5684,16480,7309,9414,8571,8402,8992,8986,10396,8128,11214,7270,14056,8257,25320,9410,39802,10311,20363,6798,10577,3990,8739,3576,5656,3624,1875,2206,78,415,0,0,0,0,0,0,20231003
202309,분당선,수내,127,0,2739,1520,7356,8377,18823,23864,22880,58624,15622,40262,12683,21218,13931,16304,16623,16728,17164,17134,19343,16840,22411,17273,24243,19626,37789,24034,50465,27391,27085,20461,24565,12605,17004,10858,13097,9566,3702,5161,187,1002,0,0,0,0,0,0,20231003
202309,분당선,수서,43,1,3468,3841,7477,14716,26083,27278,39307,43208,25886,27390,27873,19469,18718,17187,26852,21947,22002,18712,16206,18866,25161,22732,28393,26593,36198,33318,39230,43293,19146,31152,19269,20479,12956,17379,13735,15485,7693,6541,23,1158,1,0,0,0,0,0,20231003
202309,분당선,수원,608,6,5235,793,9335,4388,23010,9207,23676,14222,12476,13022,9091,9521,8987,10036,10273,11558,10818,12071,10251,11671,12546,11754,14966,14171,17146,20455,19217,25850,14718,19147,14212,10365,12063,8310,11373,6214,4326,4010,82,670,0,0,0,0,0,0,20231003
202309,분당선,수원시청,214,11,6059,1670,12465,6250,30393,17049,30564,48208,15604,32628,12725,16568,14934,15060,17124,17889,16162,19969,16485,15110,19972,16966,26859,20101,28867,32337,38696,46005,20690,35378,17659,22431,20011,15767,15864,14398,6480,10139,189,1384,0,1,0,0,0,0,20231003
202309,분당선,신갈,141,0,2834,246,9031,1431,19995,2268,19945,6430,11640,4073,8234,3653,7243,4203,6542,4879,6281,5640,5788,5454,6081,7341,6984,8083,5897,11578,5342,16652,2484,13822,1850,9451,1679,7741,1264,8564,477,4875,13,472,0,0,0,0,0,0,20231003
202309,분당선,압구정로데오,164,2,2538,941,4118,10956,5855,24912,8596,72246,8254,94442,9447,54215,14412,38972,18675,32856,22564,33987,27594,32902,36453,30643,45389,32670,62734,40205,83099,44386,62123,26799,50773,13272,36651,9353,28002,8004,10828,5294,475,949,0,0,0,0,0,0,20231003
202309,분당선,야탑,210,4,7414,3525,19498,14904,52432,40173,58363,89040,41519,50972,33403,35658,33945,30882,35378,35386,35161,37713,36109,35304,39985,39454,47123,44001,62253,53419,77009,70136,36884,52259,29293,33317,25738,26301,17487,25784,6468,14309,313,2556,0,0,0,0,0,0,20231003
202309,분당선,영통,90,1,2728,1694,8086,4211,18113,10122,20259,25127,11498,17355,9690,11834,9879,11096,12008,12117,12626,12828,12105,12214,14261,12706,18903,15089,22493,22337,24219,26452,13781,19260,12132,12276,13106,10902,13808,10253,5351,6786,148,516,0,0,0,0,0,0,20231003
202309,분당선,오리,826,2,3719,453,14265,7405,28734,14034,31065,33164,20239,17641,16774,10667,15451,10944,16346,12250,15899,11534,15119,11465,16160,13588,18231,14500,26463,17898,31954,22522,12706,19492,9903,13564,8431,11535,5309,10207,2118,6428,111,1735,0,0,0,0,0,0,20231003
202309,분당선,이매,65,2,2578,924,6110,4072,14907,10695,15662,15951,10691,7833,8941,6541,8325,6095,9265,6918,8143,7684,8243,7433,9952,8554,15520,9870,12584,12238,13598,15281,6352,12293,5232,7702,6159,6768,4256,7389,992,4263,45,855,0,0,0,0,0,0,20231003
202309,분당선,정자,297,8,3273,1179,10413,13434,27360,40646,31054,72797,23405,43307,18157,22154,18798,18642,20094,17730,20679,20296,21300,18102,25524,20499,28920,25655,50502,37192,61137,46242,31876,35124,26424,21557,27520,18212,24476,17244,9685,10265,928,2813,0,0,0,0,0,0,20231003
202309,분당선,죽전,1494,3,5159,994,16027,7496,40311,16166,38100,29628,23377,27972,18176,22244,17064,20652,18472,20008,18630,19632,19497,20982,22018,22279,26340,26062,30399,33332,32162,44969,21322,38621,24149,24349,13004,20360,9105,19512,2836,13937,5,7497,0,0,0,0,0,0,20231003
202309,분당선,청명,49,1,2716,837,7614,2442,18605,5740,18382,9732,9239,3781,6199,3680,5308,3641,5364,4396,5270,4629,4894,5088,5898,5783,6968,7273,7346,10437,9249,15197,4181,12363,2791,8205,2368,7481,2268,6781,694,4321,15,374,0,0,0,0,0,0,20231003
202309,분당선,태평,254,11,14207,1678,19121,5100,41287,8166,57449,17012,39291,12414,24370,12158,19490,13418,19785,15029,19285,15595,17745,17456,17313,23340,18467,28249,19948,32969,18338,43310,11492,32494,8273,23725,6268,25226,4530,19868,1747,11283,82,1479,0,0,0,0,0,0,20231003
202309,분당선,한티,22,1,2444,1424,8157,9342,22354,31129,28665,49454,18275,41157,15506,25784,16993,20927,21784,25607,23032,32988,21473,23282,25227,24593,30943,32329,48071,44193,45131,39779,28444,25909,31674,14604,27129,13423,34952,11616,4530,6080,238,541,0,0,0,0,0,0,20231003
202309,서해선,김포공항,28,6,279,1972,514,6180,1493,8172,2419,8919,2675,6638,3076,6642,3429,7177,3253,7556,4745,7460,5462,6552,6448,6067,6364,6359,8109,7274,9480,6240,6820,3364,5777,1421,6306,910,4818,651,1616,900,55,298,0,0,0,0,0,0,20231003
202309,서해선,부천종합운동장,7,1,2194,343,3866,1102,10524,2180,10918,3115,5554,1597,3067,1206,2777,1191,2845,1623,2515,1627,2351,1570,2324,2162,2983,3279,3619,4659,4052,7137,1871,6072,1665,3393,1337,2922,943,2979,405,1821,45,322,1,1,0,0,0,0,20231003
202309,서해선,원종,83,1,4345,562,6580,2103,14641,4172,13634,5554,8430,3662,6671,3538,6348,3671,6614,4201,5924,5248,5425,5842,5714,6790,6114,8678,6873,12228,7011,16190,4149,12886,3135,6991,2532,6737,2076,5520,1039,4020,27,764,2,5,0,0,0,0,20231003
